item_id,name,price,category,description,seller_user_id,list_date,buyer_user_id,purchase_date
2M3IA,Watercolor Pens,1264.22,"Arts, Crafts & Sewing",,L20JI,2022-09-29,,
QW9NQ,Pans,1191.44,Home & Kitchen,One of a kind stainless steel,HYR8F,2022-08-01,,
LHQ0Z,Ipad,1679.33,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",DW4SG,2022-04-30,,
EWV0X,Teddy Bear,1384.78,Toys & Games,make a great gift for kids 3 to 7 years olds,7TOUB,2022-08-08,,
C41E6,Paint Brushes,1669.13,"Arts, Crafts & Sewing",,TJ6FX,2022-02-05,,
0QSI0,Paper Clips,1129.67,Office Products,For everyday office use,P1ZUA,2022-08-23,,
78938,Pet Bed,1933.3,Pet Supplies,,JEEP3,2022-10-29,,
BK30J,Necklace,1528.58,"Clothing, Shoes & Jewelry",100% Cotton,UHYY9,2022-10-13,,
JHAMI,Badminton Racket,1415.36,Sports & Outdoors,,1VPD1,2022-05-18,THO1P,2022-07-29
OOOYC,Toothpaste,1718.87,Beauty & Personal Care,,0HC1E,2022-01-09,,
OQAVY,Jacket,637.1,"Clothing, Shoes & Jewelry",Imported,G2W79,2022-01-01,,
XDC9P,Basketball,613.74,Sports & Outdoors,,NQP88,2022-04-11,,
ZZS73,Badminton Racket,814.1,Sports & Outdoors,Cushioning provides excellent shock absorption,CGC2X,2022-09-22,,
YF6JA,Handwash,1912.64,Beauty & Personal Care,,SEOMV,2022-03-23,,
ZCZOB,Pen,290.3,Office Products,,YDQ24,2022-02-23,8HANL,2022-04-08
5D5BP,Handwash,1924.7,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",9R01Y,2022-07-10,,
SI422,Chair,1810.96,Others,,SFE8H,2022-07-07,,
FCQ7X,Kite,1940.93,Toys & Games,,2SZAM,2022-02-18,,
THU86,Mats,438.5,Home & Kitchen,,YAK94,2022-04-12,,
2DG0K,Hot Wheels,1498.53,Toys & Games,make a great gift for kids 3 to 7 years olds,0C7T4,2022-01-16,,
64DAB,Canvas,213,"Arts, Crafts & Sewing",Set of 10,0Z2LJ,2022-09-12,,
NERRR,Sauce Pots,535.7,Home & Kitchen,,PBHFC,2022-10-18,,
MJDP9,Necklace,1024.56,"Clothing, Shoes & Jewelry",,BQ74R,2022-03-19,,
HA87X,Hoodie,178.76,"Clothing, Shoes & Jewelry",,1QXIF,2022-02-06,,
IMB5P,Toothpaste,1512.66,Beauty & Personal Care,,QFR1K,2022-07-12,,
D7SC6,Hot Wheels,108.7,Toys & Games,make a great gift for kids 3 to 7 years olds,2LVZE,2022-09-03,,
SB908,Spoons,1420.2,Home & Kitchen,One of a kind stainless steel,H7FKP,2022-05-05,,
VFE10,Water and Food Bowls,1921.21,Pet Supplies,,CZ859,2022-09-04,,
XXSXX,Canvas,1160.5,"Arts, Crafts & Sewing",Set of 10,P283H,2022-08-28,,
G8JAV,Hoodie,261.9,"Clothing, Shoes & Jewelry",,D73LI,2022-05-17,,
LGFKI,Nail Paint,340.96,Others,,QQB6Q,2022-10-26,,
V7WX2,Pencil,1602.1,Office Products,,L8LC6,2022-04-17,,
NJP35,Toothpaste,1684.54,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",UADIT,2022-05-31,,
GDT8G,Chair,694.13,Others,,9CK79,2022-05-19,,
3WZFD,Barbie,523.8,Toys & Games,make a great gift for kids 3 to 7 years olds,QXXKB,2022-09-05,,
F5VPL,Facewash,1222.86,Beauty & Personal Care,Suitable for all skin types,LQ8DW,2022-03-31,,
ZI4TG,Spoons,1418.65,Home & Kitchen,One of a kind stainless steel,LV4UC,2022-01-14,,
61A62,Chair,1877.6,Others,,CYGAE,2022-06-13,,
0FXHC,Bowls,465.58,Home & Kitchen,One of a kind stainless steel,BKW17,2022-04-15,,
60S96,Knives,1082.72,Home & Kitchen,,OZBPO,2022-04-12,,
3CBUE,Knives,313.46,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,QMHWG,2022-10-17,,
JO3QD,Paper Clips,967.91,Office Products,For everyday office use,0WYR7,2022-10-08,,
K56DN,Easel,321.57,"Arts, Crafts & Sewing",,YA5CE,2022-05-11,,
U6A3K,Canvas,135.42,"Arts, Crafts & Sewing",Set of 12,Q9QW3,2022-06-11,,
MGBAZ,Water and Food Bowls,740.47,Pet Supplies,For your lovely pet,E9K7C,2022-10-28,KA6E4,2022-10-28
N3SJZ,Jacket,10.13,"Clothing, Shoes & Jewelry",Imported,1H9CX,2022-03-30,,
7KJLN,Water and Food Bowls,1893.65,Pet Supplies,,KSZOZ,2022-10-03,,
VCBZD,Badminton Racket,1241.87,Sports & Outdoors,100% Synthetic,L3VKI,2022-04-09,,
7HA9H,Facewash,1784.61,Beauty & Personal Care,,KSZOZ,2022-07-23,,
BOJEE,Laptop Stand,101.46,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",Y1GW1,2022-02-14,,
DLIFO,Plants,1853.68,Others,for everyday use,P8UOK,2022-07-13,,
AOJDH,Paint Brushes,1283.95,"Arts, Crafts & Sewing",Set of 12,1VPD1,2022-08-09,,
WMVNR,Notebook,747.69,Others,,7T5MJ,2022-08-19,,
KQC58,Boots,978.83,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,GKTCF,2022-06-08,,
9MRVL,Badminton Racket,1992.35,Sports & Outdoors,,46YCO,2022-09-27,,
XONNK,Necklace,1220.47,"Clothing, Shoes & Jewelry",100% Cotton,R5OOD,2022-01-17,,
OLNPQ,Kite,805.39,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",46YCO,2022-01-03,,
AO8MT,Boots,1931.8,"Clothing, Shoes & Jewelry",,3O35F,2022-08-24,,
XMT80,Badminton Racket,1600.7,Sports & Outdoors,,EBQH2,2022-05-08,,
QANFW,Nail Paint,986.96,Others,for everyday use,HQSNA,2022-06-07,,
SHUH0,Pet Bed,1164.5,Pet Supplies,For your lovely pet,EJ8AM,2022-08-15,,
EKSU4,Sports Shoes,714.35,Sports & Outdoors,,P3UIF,2022-03-18,,
EMK94,Pencil,558.1,Office Products,,GPJ8L,2022-09-07,GP1WL,2022-09-25
3GGQF,Basketball,1146.17,Sports & Outdoors,100% Synthetic,NJN0G,2022-06-26,,
263OE,Marker,640.98,Office Products,,WUSF0,2022-09-13,,
7ZGCQ,Pet Bed,1006.96,Pet Supplies,For your lovely pet,3KCY4,2022-08-19,,
O6N2S,Facewash,665.23,Beauty & Personal Care,,G9Q2G,2022-05-11,,
9KIU2,Necklace,1549.55,"Clothing, Shoes & Jewelry",,9WYAI,2022-05-22,,
DZE3J,Nail Paint,752.26,Others,,RJWPA,2022-10-27,,
5IYPP,Jeans,220.14,"Clothing, Shoes & Jewelry",Imported,PQEAZ,2022-06-12,,
00T3H,Water and Food Bowls,1823.34,Pet Supplies,For your lovely pet,GQIZU,2022-03-14,,
DDHOP,Facewash,1591.77,Beauty & Personal Care,,Y4HF3,2022-03-30,,
BXOGN,Marker,402.4,Office Products,,BSJMW,2022-09-22,,
E2KKR,Water and Food Bowls,764.56,Pet Supplies,,3I68A,2022-09-05,,
NPUHK,Basketball,1352.86,Sports & Outdoors,,N7TIV,2022-10-09,,
VZ0QH,Badminton Racket,111.38,Sports & Outdoors,,8F6ZS,2022-05-30,,
C86BB,Sticky Notes,974.45,Office Products,,670AO,2022-08-21,,
IVIPT,Handwash,903.42,Beauty & Personal Care,,8VI0V,2022-09-17,,
PUDUJ,Boots,654.87,"Clothing, Shoes & Jewelry",Machine Wash,T4T3I,2022-08-27,,
TJEI1,Tshirt,519.99,"Clothing, Shoes & Jewelry",,R5OOD,2022-07-11,,
X4GKI,Kindle,180.54,Electronics,Reams of high-bandwidth DDR4 RAM,FUS1Y,2022-10-22,,
9TMLV,Water and Food Bowls,1826.45,Pet Supplies,,ZVZGY,2022-03-04,VF0E6,2022-08-17
FUIPK,Jacket,179.21,"Clothing, Shoes & Jewelry",,HGTUB,2022-05-29,,
WZFBO,Speaker,204.4,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",RVZRR,2022-10-14,IRPKN,2022-10-29
VK0WY,Charger,784.29,Electronics,【11th Gen Intel Core i5-1135G7】,GPYLB,2022-10-18,P6VUR,2022-10-21
O0B83,Charger,716.41,Electronics,Reams of high-bandwidth DDR4 RAM,M2HT6,2022-01-25,,
PCMU7,Speaker,354.82,Electronics,,QN99Y,2022-03-03,PRQGM,2022-03-03
43J01,Pans,188.9,Home & Kitchen,,3LLAJ,2022-04-27,,
96ELI,Knives,1291.44,Home & Kitchen,One of a kind stainless steel,3AFOH,2022-03-13,3WTUH,2022-05-11
2VIMG,Curtains,1345.1,"Arts, Crafts & Sewing",,GVYOF,2022-04-08,,
G0MGV,Hat,1718.43,Sports & Outdoors,Cushioning provides excellent shock absorption,GZ97S,2022-06-04,PCXY5,2022-09-13
01HJM,Paint Brushes,1312.22,"Arts, Crafts & Sewing",,9WYAI,2022-09-08,,
PD8NX,Mobile,1531.93,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",0R2KU,2022-05-05,DW9X3,2022-09-23
ZKAVF,Pet Bed,97.26,Pet Supplies,,ZST93,2022-06-14,,
TK5LF,Chair,1903.35,Others,,KSZOZ,2022-06-30,,
M3AYN,Teddy Bear,1536.55,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",84ZNK,2022-04-08,,
6PRY2,Hot Wheels,327.13,Toys & Games,,Q24R1,2022-05-03,,
6IMOW,Canvas,273.82,"Arts, Crafts & Sewing",,1HBQW,2022-04-09,,
CFAWD,Pencil,1044.7,Office Products,,87CKX,2022-04-21,,
4GP4B,Mats,926.45,Home & Kitchen,,87U6Q,2022-08-25,34CO5,2022-08-27
J26P1,Hat,898.96,Sports & Outdoors,100% Synthetic,87CKX,2022-07-14,,
O0USN,Nail Paint,1449.96,Others,,ARWEB,2022-07-19,,
A9WBF,Chair,389.84,Others,for everyday use,BQ74R,2022-03-20,,
QSN4S,Basketball,526.35,Sports & Outdoors,,FUS1Y,2022-04-16,,
7ZVFV,Notebook,828.9,Others,,X1CL7,2022-09-12,KIIZ7,2022-10-01
T53L6,Handwash,1111.25,Beauty & Personal Care,,1QXIF,2022-10-08,,
9FYAX,Serum,232.9,Beauty & Personal Care,,JY3X4,2022-01-09,,
Z8ZZN,Pet Grooming,1129.63,Pet Supplies,,AWFGJ,2022-08-04,,
0M1IY,Watercolor Pens,249.78,"Arts, Crafts & Sewing",Set of 10,SGSRE,2022-04-19,,
PSJ46,Tshirt,1914.25,"Clothing, Shoes & Jewelry",Imported,1149O,2022-01-10,,
MPFI7,Teddy Bear,1561.45,Toys & Games,,XYUHX,2022-07-11,,
ZA0MC,Pet Bed,299.99,Pet Supplies,,VJV2D,2022-06-01,YTQBP,2022-08-07
FXWMI,Kite,1942.57,Toys & Games,,MJUC1,2022-08-02,,
PP7IF,Ipad,1723.79,Electronics,Reams of high-bandwidth DDR4 RAM,87U6Q,2022-07-23,,
2KXP4,Chair,31.3,Others,for everyday use,F1I7H,2022-08-04,,
U4WP5,Basketball,136.76,Sports & Outdoors,Cushioning provides excellent shock absorption,UEAU3,2022-10-12,,
UWCRS,Pet Grooming,486.95,Pet Supplies,,AWFGJ,2022-07-04,,
3MN61,Notebook,875.16,Others,for everyday use,859E2,2022-03-13,,
GRSBG,Leash And Collar,1826.85,Pet Supplies,,O0KP9,2022-10-21,,
LG7CT,Barbie,1090.27,Toys & Games,,4CXZQ,2022-08-24,,
PE1VG,Boots,657.1,"Clothing, Shoes & Jewelry",,EGA3T,2022-03-23,,
1KZKM,Water and Food Bowls,915.38,Pet Supplies,,HQSNA,2022-06-17,,
U2MRD,Bowls,497.34,Home & Kitchen,,9CR7S,2022-03-27,,
UN2TJ,Mobile,219.91,Electronics,,7W8YE,2022-03-06,,
AM2V1,Watercolor Pens,313.16,"Arts, Crafts & Sewing",,RPWW0,2022-06-25,,
UY1XI,Chair,897.17,Others,for everyday use,G7ZYX,2022-02-19,,
EKP5V,Mats,1853.8,Home & Kitchen,One of a kind stainless steel,Z6UIX,2022-05-03,,
C4WZ9,Leash And Collar,630.85,Pet Supplies,,NBQEK,2022-09-27,,
NJLJ8,Barbie,1209.25,Toys & Games,,3DEPB,2022-07-09,X7H0W,2022-10-12
LNW2F,Pencil,830.78,Office Products,For everyday office use,BW3MU,2022-05-13,,
WEF0G,Boots,1260.43,"Clothing, Shoes & Jewelry",Imported,RYVDX,2022-07-23,GW2HV,2022-09-04
LY430,Handwash,1998.8,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",BK9EY,2022-10-29,,
C657C,Pencil,1277.66,Office Products,,69SJG,2022-05-21,,
Y5CVD,Lamp,118.11,Others,for everyday use,SB3L6,2022-04-13,,
S65EB,Sports Shoes,1431.91,Sports & Outdoors,100% Synthetic,7TOUB,2022-07-27,,
A84FX,Oil Paints,1791.4,"Arts, Crafts & Sewing",,T40C2,2022-08-20,,
XOZKF,Chair,1535.17,Others,for everyday use,AZQD3,2022-04-30,,
EYUAB,Facewash,15.27,Beauty & Personal Care,Suitable for all skin types,WJRLZ,2022-07-15,,
1W7LL,Basketball,457.93,Sports & Outdoors,100% Synthetic,A34BI,2022-02-26,,
5AAEL,Hat,1622.93,Sports & Outdoors,,TIQ1A,2022-05-13,,
3YDGP,Mats,1561.65,Home & Kitchen,,BL4U8,2022-01-18,,
PWNU7,Badminton Racket,409.39,Sports & Outdoors,Cushioning provides excellent shock absorption,0HGJC,2022-07-10,,
PRRK9,Hot Wheels,29.1,Toys & Games,,ET59G,2022-01-31,,
Q36IC,Marker,527.93,Office Products,For everyday office use,MRY5A,2022-07-23,,
O0LXE,Laptop,840.66,Electronics,,D73LI,2022-02-24,,
U36A1,Speaker,598.79,Electronics,,0R2KU,2022-07-01,,
4FY20,Mats,809.17,Home & Kitchen,One of a kind stainless steel,1WI5Q,2022-02-22,,
XLVRL,Oil Paints,970.83,"Arts, Crafts & Sewing",Set of 12,RSBL9,2022-04-11,ZKOH6,2022-08-06
8C3EM,Pet Bed,219.17,Pet Supplies,For your lovely pet,JQY1C,2022-05-19,,
2HI3Q,Bath Soap,1740.5,Beauty & Personal Care,Suitable for all skin types,VJV2D,2022-07-01,,
J12H6,Teddy Bear,1968.25,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",VWQZC,2022-01-17,,
HXX19,Pencil,1927.1,Office Products,,GZ97S,2022-02-10,,
5U3NV,Plants,1624.82,Others,for everyday use,08WHX,2022-08-31,,
8V7FB,Sticky Notes,380.52,Office Products,For everyday office use,6KVU0,2022-02-12,,
XDGAI,Basketball,243.62,Sports & Outdoors,,QMNGC,2022-09-13,,
V5NK1,Oil Paints,899.21,"Arts, Crafts & Sewing",Set of 12,TYD9O,2022-08-14,,
8LC3U,Mobile,1639.25,Electronics,,19J34,2022-03-12,,
KH2QT,Basketball,979.75,Sports & Outdoors,Cushioning provides excellent shock absorption,QCIEZ,2022-01-03,,
3WSNL,Bath Soap,876.4,Beauty & Personal Care,,7E9AJ,2022-10-20,,
O2H7Z,Lamp,569.92,Others,,NCDRU,2022-06-07,,
UYZ5O,Barbie,229.9,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",H2NH0,2022-09-03,,
L1K5I,Easel,774.1,"Arts, Crafts & Sewing",,0V5C9,2022-02-05,,
YD634,Pencil,1145.51,Office Products,For everyday office use,MABWW,2022-04-14,,
BCNOP,Serum,677.54,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",DRBJ8,2022-06-17,,
BBFL8,Teddy Bear,1902.15,Toys & Games,make a great gift for kids 3 to 7 years olds,SGSRE,2022-07-11,,
S0MN0,Bath Soap,613.46,Beauty & Personal Care,,3LLAJ,2022-02-26,,
0Q3SK,Badminton Racket,591.39,Sports & Outdoors,Cushioning provides excellent shock absorption,WW2NM,2022-03-21,,
M5IPY,Handwash,1953.8,Beauty & Personal Care,,DI0C5,2022-06-14,,
L3CDY,Hoodie,482.73,"Clothing, Shoes & Jewelry",,OETM3,2022-10-27,,
F5BQE,Handwash,587.45,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",3FLK5,2022-04-14,QYXDZ,2022-06-06
C27C6,Hat,629.93,Sports & Outdoors,Cushioning provides excellent shock absorption,QQB6Q,2022-06-30,,
RVSYY,Bath Soap,543.47,Beauty & Personal Care,,GQM6L,2022-05-21,,
6L8G2,Ipad,55.2,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",ZLIUE,2022-06-24,31DDO,2022-08-10
ZZOCN,Jacket,1825.59,"Clothing, Shoes & Jewelry",100% Cotton,M63IT,2022-03-05,,
8USMA,Chair,1856.84,Others,,A7G8C,2022-02-19,,
DB1AN,Leash And Collar,1101.13,Pet Supplies,,KGD5Z,2022-05-12,,
GEKYL,Water and Food Bowls,229.71,Pet Supplies,,3QPJE,2022-07-13,,
67D42,Spoons,22.3,Home & Kitchen,,PQEAZ,2022-02-07,,
70TYX,Barbie,1241.4,Toys & Games,,142WW,2022-08-16,,
9TOMI,Hot Wheels,109.14,Toys & Games,make a great gift for kids 3 to 7 years olds,670AO,2022-06-22,,
DST27,Curtains,1495.8,"Arts, Crafts & Sewing",,69SJG,2022-05-04,,
9S51E,Serum,259.32,Beauty & Personal Care,,078O0,2022-02-03,,
EM6SX,Paint Brushes,993.54,"Arts, Crafts & Sewing",,IH8AP,2022-05-03,,
PSCEN,Curtains,1195.76,"Arts, Crafts & Sewing",Set of 10,Q17SE,2022-04-16,,
P3LCR,Tshirt,1876.67,"Clothing, Shoes & Jewelry",,X1CL7,2022-09-15,,
W8LQQ,Bath Soap,842.3,Beauty & Personal Care,,R7K4O,2022-02-15,,
ACSR4,Watercolor Pens,642.69,"Arts, Crafts & Sewing",Set of 12,UVBIT,2022-05-28,,
JG0SR,Teddy Bear,502.84,Toys & Games,,UDZHR,2022-10-22,,
O3NXV,Necklace,796.74,"Clothing, Shoes & Jewelry",,7VWUB,2022-05-01,,
0O6T1,Badminton Racket,1208.28,Sports & Outdoors,,1VT3O,2022-10-23,,
AT86G,Laptop,851.85,Electronics,,DAWJW,2022-03-15,,
TDIMP,Acrylic Paints,952.59,"Arts, Crafts & Sewing",Set of 12,LZAU3,2022-09-10,,
COD2Y,Airpods,470.55,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",HQF90,2022-09-06,,
EEOKB,Oil Paints,913.44,"Arts, Crafts & Sewing",,0RNM3,2022-03-07,,
6JEDO,Barbie,1899.91,Toys & Games,,6KXC3,2022-03-03,,
OGSHX,Laptop,133.96,Electronics,,SHKRM,2022-04-04,,
4ZNXK,Pans,753.69,Home & Kitchen,One of a kind stainless steel,JUDOH,2022-10-04,,
WFH69,Necklace,120.12,"Clothing, Shoes & Jewelry",Machine Wash,G2W79,2022-04-11,,
UN3YA,Serum,956.35,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",CA1H1,2022-02-11,,
ISRP7,Sports Shoes,75.72,Sports & Outdoors,,IJ61L,2022-05-28,,
Y46O9,Canvas,1946.79,"Arts, Crafts & Sewing",,OREG1,2022-02-04,T7C4Q,2022-08-03
9F21Y,Pet Grooming,601.39,Pet Supplies,,UBB1Y,2022-07-08,,
NL683,Laptop Stand,444.81,Electronics,,A34BI,2022-02-24,,
0KXEW,Pet Bed,1763.28,Pet Supplies,For your lovely pet,L9Y33,2022-02-24,,
P3RB8,Paper Clips,301.8,Office Products,,NBQEK,2022-02-13,,
4A1DK,Kite,1348.42,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",YDZC3,2022-09-03,,
U84HO,Jeans,311.49,"Clothing, Shoes & Jewelry",,WH1ZH,2022-06-06,,
KTJZ4,Canvas,1354.3,"Arts, Crafts & Sewing",,R2YNB,2022-02-06,,
RCCFZ,Sports Shoes,1869.19,Sports & Outdoors,,1149O,2022-02-01,,
PLLIM,Curtains,233.94,"Arts, Crafts & Sewing",Set of 10,Q17SE,2022-08-14,,
BHCJY,Hoodie,1950.88,"Clothing, Shoes & Jewelry",100% Cotton,BX2PI,2022-03-26,,
IUSJ8,Spoons,130.36,Home & Kitchen,,0ZJZT,2022-04-28,,
P4FIZ,Sports Shoes,327.76,Sports & Outdoors,,KYTZ7,2022-03-08,,
DYM05,Badminton Racket,210.12,Sports & Outdoors,100% Synthetic,PB6Z6,2022-06-25,,
BJ84D,Boots,553.34,"Clothing, Shoes & Jewelry",,FYQCT,2022-04-14,,
2MZ6U,Ipad,999.38,Electronics,【11th Gen Intel Core i5-1135G7】,Q24R1,2022-05-12,,
76S1G,Mats,834.95,Home & Kitchen,One of a kind stainless steel,3AFOH,2022-03-09,,
C47IM,Chair,1494.92,Others,for everyday use,CXDQI,2022-06-06,,
480VS,Nail Paint,1414.89,Others,,L4VJ1,2022-03-10,B75JY,2022-04-12
LRNKC,Marker,1902.27,Office Products,For everyday office use,6RCV4,2022-03-24,,
BM6UL,Teddy Bear,1321.56,Toys & Games,make a great gift for kids 3 to 7 years olds,YFIBA,2022-07-21,6MX7E,2022-09-28
C9OUY,Nail Paint,123.68,Others,,ET59G,2022-09-20,,
A7LMD,Pet Grooming,23.62,Pet Supplies,,5NRYI,2022-06-27,,
DXY24,Barbie,1555.14,Toys & Games,,VRWGT,2022-02-05,,
N4Z05,Rings,1660.38,"Clothing, Shoes & Jewelry",,FUS1Y,2022-07-20,,
HAL08,Barbie,1916.3,Toys & Games,,J5PAC,2022-04-28,,
LGHXA,Badminton Racket,1645.91,Sports & Outdoors,100% Synthetic,CA969,2022-01-22,,
Q4JFC,Tshirt,347.1,"Clothing, Shoes & Jewelry",100% Cotton,W7QGR,2022-05-16,8UVM6,2022-08-20
U79AL,Barbie,1949.12,Toys & Games,make a great gift for kids 3 to 7 years olds,1QXIF,2022-03-29,BWIBS,2022-04-23
UA4A9,Airpods,1200.74,Electronics,Reams of high-bandwidth DDR4 RAM,UFNUW,2022-02-18,,
L4PLD,Necklace,414.48,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,1QXIF,2022-06-20,,
QPXMC,Jeans,834.15,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,3QPJE,2022-02-08,,
UPM1E,Mats,1710.1,Home & Kitchen,,3AFOH,2022-10-19,,
UGQFT,Hat,1200.67,Sports & Outdoors,100% Synthetic,QMHWG,2022-02-17,VSVVE,2022-04-10
30CC2,Badminton Racket,571.48,Sports & Outdoors,100% Synthetic,8Q3XK,2022-03-19,,
Q2B50,Marker,1163.44,Office Products,,OREG1,2022-08-28,,
E6L10,Necklace,1723.46,"Clothing, Shoes & Jewelry",,GLVQG,2022-05-03,,
2XE3J,Barbie,192.3,Toys & Games,,20AR2,2022-07-12,,
H0LBB,Spoons,965.48,Home & Kitchen,One of a kind stainless steel,1QXIF,2022-08-18,OEVFB,2022-10-03
YINGE,Hat,855.85,Sports & Outdoors,100% Synthetic,U98HN,2022-07-15,,
57VM3,Knives,1098.82,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,WH1ZH,2022-04-15,,
QE0QM,Barbie,684.2,Toys & Games,,FZ6BO,2022-04-25,,
PXS15,Necklace,66.33,"Clothing, Shoes & Jewelry",,LHRYU,2022-08-30,,
MQKGD,Hoodie,1142.1,"Clothing, Shoes & Jewelry",Machine Wash,EXO6D,2022-08-30,,
LJDDB,Serum,1642.31,Beauty & Personal Care,Suitable for all skin types,D7CK2,2022-04-16,,
TKDRJ,Mobile,132.85,Electronics,,3KFLS,2022-07-14,,
BBT39,Basketball,1458.82,Sports & Outdoors,,F1G3J,2022-10-03,,
31SE6,Paper Clips,170.35,Office Products,,K99E6,2022-05-02,,
7CK2Z,Speaker,621.46,Electronics,,HQF90,2022-03-09,DSQMQ,2022-03-27
1KUI3,Sports Shoes,265.97,Sports & Outdoors,100% Synthetic,9CR7S,2022-06-26,,
OEIEW,Hot Wheels,1376.63,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",RYVDX,2022-07-25,,
NJBOW,Kite,1695.64,Toys & Games,,77KUY,2022-08-26,,
T6ZN8,Water and Food Bowls,449.32,Pet Supplies,,FUAY0,2022-08-01,,
Q0QAL,Teddy Bear,186.91,Toys & Games,,QN99Y,2022-09-13,,
Z70WB,Spoons,216.99,Home & Kitchen,,1HBQW,2022-10-06,,
W651R,Pet Grooming,1362.95,Pet Supplies,For your lovely pet,J5PAC,2022-06-13,,
1WUF6,Lamp,930.6,Others,,08WHX,2022-08-25,,
23CI8,Kite,397.62,Toys & Games,,L9Y33,2022-03-30,,
WQZCZ,Sauce Pots,289.63,Home & Kitchen,,O83AN,2022-07-11,,
KANQZ,Tshirt,1414.29,"Clothing, Shoes & Jewelry",,FWVAJ,2022-07-21,4O0Y5,2022-07-26
V5Q8G,Curtains,7.76,"Arts, Crafts & Sewing",Set of 12,RLY94,2022-10-14,,
ESSLS,Spoons,541.4,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,VJL5E,2022-02-24,,
PGCR8,Necklace,561.5,"Clothing, Shoes & Jewelry",,WJRLZ,2022-02-02,,
I7NTD,Hat,723.7,Sports & Outdoors,,7WHJR,2022-01-08,,
HINC2,Marker,583.85,Office Products,,A5WQ0,2022-10-25,,
X12KD,Hat,78.39,Sports & Outdoors,,ZST93,2022-01-22,,
3TSTH,Serum,393.32,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",87BU7,2022-05-02,,
55ZKN,Spoons,1346.16,Home & Kitchen,,BIVH0,2022-03-17,,
VZBXJ,Water and Food Bowls,1873.83,Pet Supplies,For your lovely pet,8RY42,2022-01-25,4V1BK,2022-02-12
0LPQM,Acrylic Paints,65.5,"Arts, Crafts & Sewing",,QWAWV,2022-10-22,,
L6M5Y,Curtains,475.11,"Arts, Crafts & Sewing",Set of 12,Y1GW1,2022-10-12,,
CYQ28,Facewash,25.19,Beauty & Personal Care,Suitable for all skin types,GVYOF,2022-05-20,,
RP89C,Sticky Notes,1658.13,Office Products,,CHM29,2022-09-10,,
Q5LX3,Barbie,125.73,Toys & Games,,XMWLA,2022-08-29,,
048AF,Chair,1414.87,Others,,0R2KU,2022-05-23,,
UY4JZ,Canvas,622.55,"Arts, Crafts & Sewing",Set of 10,9FJ8S,2022-03-23,,
3TSXM,Bath Soap,567.2,Beauty & Personal Care,,6NS86,2022-10-07,,
S7KQ3,Mats,1858.94,Home & Kitchen,,4PJSD,2022-08-20,LVMLU,2022-09-10
UEIZ2,Badminton Racket,156.48,Sports & Outdoors,Cushioning provides excellent shock absorption,GLVQG,2022-08-09,,
SHO6W,Curtains,1737.18,"Arts, Crafts & Sewing",,8K3RE,2022-06-23,,
Y69NJ,Teddy Bear,78.98,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",Q6RDS,2022-01-05,,
J8OPP,Kite,1582.53,Toys & Games,make a great gift for kids 3 to 7 years olds,3XOCG,2022-03-01,,
YL8IR,Leash And Collar,1579.84,Pet Supplies,For your lovely pet,9CWE6,2022-03-20,,
6QXTK,Paint Brushes,288.39,"Arts, Crafts & Sewing",,JEEP3,2022-08-13,,
46HHW,Salad Spinner,952.17,Home & Kitchen,One of a kind stainless steel,K3MXR,2022-02-20,,
BP31P,Facewash,1884.6,Beauty & Personal Care,,JEEP3,2022-10-19,,
195VE,Chair,1546.96,Others,,152MD,2022-04-25,,
06O7X,Acrylic Paints,1540.38,"Arts, Crafts & Sewing",,TIQ1A,2022-06-25,,
0WM75,Facewash,300.26,Beauty & Personal Care,Suitable for all skin types,7TOUB,2022-07-23,,
IP4GF,Watercolor Pens,1772.35,"Arts, Crafts & Sewing",Set of 10,08WHX,2022-07-10,,
